Order ID,Order Date,Product,Category,Sub-Category,Sales,Quantity,Discount,Profit,Region,Segment,Profit Margin,Price per Unit,High Discount,Month
b74f6203-04cd-4a89-b89e-40f61f235e27,2024-09-02,Chance Technology,Technology,Phones,993.55,4,0.2,135.74,West,Home Office,0.13662120678375525,248.3875,No,2024-09
652e0c87-bd81-4474-9820-9b080e61fc7d,2024-11-28,College Office Supplies,Office Supplies,Binders,877.5,9,0.1,98.31,West,Corporate,0.11203418803418803,97.5,No,2024-11
e24c1eba-4669-4475-a984-282cea9e2cd4,2024-08-06,Town Furniture,Furniture,Chairs,681.96,9,0.3,38.89,West,Home Office,0.057026805091207694,75.77333333333334,Yes,2024-08
64f55d2f-f1b8-4195-a236-abdfa0fed745,2024-12-12,East Furniture,Furniture,Bookcases,325.55,7,0.3,23.56,South,Home Office,0.07236983566272462,46.50714285714286,Yes,2024-12
e1d32b9e-15b4-44ba-a30a-9a158aa152d7,2024-06-10,Woman Furniture,Furniture,Chairs,850.85,5,0.1,145.38,South,Consumer,0.1708644296879591,170.17000000000002,No,2024-06
f5033e90-6d38-48bb-a5bf-91799c5dff62,2025-01-03,Share Technology,Technology,Copiers,561.71,3,0.3,48.55,South,Corporate,0.08643250075661817,187.23666666666668,Yes,2025-01
4dcc175a-b1b7-4cd6-856f-f3c05c0d7d5c,2024-10-18,Entire Technology,Technology,Accessories,848.66,2,0.1,48.99,East,Corporate,0.05772629792849905,424.33,No,2024-10
68b45290-80c6-4257-9b73-81ab179bbdbb,2024-06-08,Site Furniture,Furniture,Bookcases,196.28,10,0.1,23.93,East,Consumer,0.12191766863664152,19.628,No,2024-06
6ad99c48-10b7-4e0d-a633-26dd5bc831ce,2025-03-11,Minute Furniture,Furniture,Tables,937.79,2,0.3,175.52,East,Consumer,0.18716343744335087,468.895,Yes,2025-03
e18241df-650f-443c-b1d6-42b407ac258b,2024-08-15,Thank Office Supplies,Office Supplies,Art,915.98,9,0.2,152.35,West,Corporate,0.16632459224000523,101.77555555555556,No,2024-08
7d708983-a5d0-4cf0-b785-605f45e766fe,2025-05-05,Order Furniture,Furniture,Tables,268.95,9,0.3,32.25,Central,Corporate,0.11991076408254323,29.883333333333333,Yes,2025-05
7a4d07f6-9604-483d-a50c-efd62e2c4850,2024-06-13,During Office Supplies,Office Supplies,Binders,377.0,7,0.0,50.66,Central,Consumer,0.1343766578249337,53.857142857142854,No,2024-06
7e2733de-ba6e-4b28-ad52-594452baa650,2024-06-24,Effect Technology,Technology,Copiers,268.17,10,0.3,25.28,West,Consumer,0.09426856098743334,26.817,Yes,2024-06
f3d8e56b-0f54-495a-8efc-9717cf564c94,2024-07-09,One Technology,Technology,Accessories,574.09,4,0.3,76.12,West,Corporate,0.1325924506610462,143.5225,Yes,2024-07
4dda396a-eddd-49df-8e19-72ba96abad1e,2024-09-15,Run Office Supplies,Office Supplies,Binders,966.84,8,0.3,72.74,Central,Corporate,0.0752347854867403,120.855,Yes,2024-09
83b14985-1d79-4370-9937-699e0e08cf45,2024-12-10,Experience Furniture,Furniture,Chairs,551.08,3,0.0,70.86,West,Home Office,0.12858387167017493,183.69333333333336,No,2024-12
c17e07dd-4142-4045-a718-3e56a8fe22d9,2025-01-25,War Technology,Technology,Copiers,418.27,4,0.0,65.28,East,Consumer,0.15607143711000074,104.5675,No,2025-01
5f89c961-fb2a-479f-8dd3-acc94c9879c0,2025-03-02,Hit Technology,Technology,Phones,69.85,10,0.3,10.4,South,Corporate,0.14889047959914103,6.984999999999999,Yes,2025-03
08958847-8845-4a8a-b856-a538d8dee7e6,2025-03-20,Walk Technology,Technology,Phones,26.56,5,0.2,1.4,South,Consumer,0.05271084337349397,5.311999999999999,No,2025-03
54956980-8d99-4078-acd2-65473002412e,2025-02-15,We Office Supplies,Office Supplies,Art,115.95,2,0.1,9.99,South,Consumer,0.08615782664941785,57.975,No,2025-02
fc277975-21a4-4894-9b1a-efcc1ef54443,2024-07-18,Cultural Office Supplies,Office Supplies,Art,274.65,7,0.0,29.1,Central,Corporate,0.10595303113052978,39.23571428571428,No,2024-07
de45089e-67e8-46e3-8c13-3b2052f6087b,2024-07-17,Situation Furniture,Furniture,Tables,233.6,2,0.0,14.96,West,Home Office,0.06404109589041096,116.8,No,2024-07
47862924-2edf-43f4-9a83-45d9a796dca6,2025-04-21,Stock Furniture,Furniture,Tables,640.38,3,0.0,80.03,South,Consumer,0.12497267247571754,213.46,No,2025-04
4bd1d729-38cf-4769-98d1-cefbc1801dfa,2025-02-28,Real Furniture,Furniture,Bookcases,977.56,2,0.0,82.57,Central,Home Office,0.08446540365808748,488.78,No,2025-02
d02bd550-0a0b-4230-a0c3-2ccd0bc168f1,2024-11-13,Majority Office Supplies,Office Supplies,Art,56.1,2,0.2,10.37,South,Corporate,0.18484848484848482,28.05,No,2024-11
2f622322-5331-4c77-aa83-6ed26ac6039a,2024-09-26,Machine Office Supplies,Office Supplies,Art,929.48,6,0.0,180.52,East,Consumer,0.194216120841761,154.91333333333333,No,2024-09
f8dd8b31-5894-4b7d-b6a8-f5dc64c79e0a,2024-06-27,Whatever Office Supplies,Office Supplies,Paper,306.28,10,0.1,41.35,South,Consumer,0.13500718296983155,30.627999999999997,No,2024-06
6ddb5318-f98c-4ee0-bd3a-1ca06f78669e,2025-05-25,Reflect Furniture,Furniture,Bookcases,758.05,3,0.0,94.85,Central,Corporate,0.12512367258096432,252.6833333333333,No,2025-05
a4eda20c-a4da-4b5f-8a61-6875f85fddc7,2024-11-24,Top Furniture,Furniture,Chairs,239.82,2,0.2,33.76,East,Corporate,0.14077224585105497,119.91,No,2024-11
758cac1a-8139-405e-bae7-5d3c1719ff2e,2024-12-26,Think Office Supplies,Office Supplies,Art,39.33,5,0.3,4.86,South,Corporate,0.12356979405034327,7.866,Yes,2024-12
16f57273-b495-4d17-b0f4-bfab5bcb8b41,2024-12-13,Threat Furniture,Furniture,Bookcases,193.88,10,0.3,12.19,South,Corporate,0.06287394264493501,19.387999999999998,Yes,2024-12
779bfe2f-4ae9-4173-8d0d-4cd4de26cc57,2024-12-23,Public Office Supplies,Office Supplies,Binders,82.77,5,0.1,8.86,West,Home Office,0.10704361483629334,16.554,No,2024-12
0ba67202-835c-429c-a464-64920270544a,2025-01-12,Including Office Supplies,Office Supplies,Paper,367.09,2,0.0,70.28,South,Corporate,0.19145168759704706,183.545,No,2025-01
e529ec4e-1697-4b6f-b604-3423331f71c2,2025-03-24,Although Furniture,Furniture,Tables,141.18,3,0.3,16.56,Central,Consumer,0.11729706757331065,47.06,Yes,2025-03
77e82979-e269-44fa-a1bc-9dfe40996f04,2024-10-13,Job Office Supplies,Office Supplies,Art,36.0,6,0.0,5.02,South,Consumer,0.13944444444444443,6.0,No,2024-10
23c2f805-2cc7-418e-ae35-669e94aae554,2024-12-02,Pretty Furniture,Furniture,Tables,419.67,2,0.1,56.99,East,Corporate,0.13579717397002405,209.835,No,2024-12
3630da0a-8500-4982-b48a-084009e675a2,2024-11-27,Past Technology,Technology,Copiers,147.45,5,0.2,18.28,South,Consumer,0.12397422855205156,29.49,No,2024-11
f68a77f9-7c40-42ba-b9d8-6bbca5876534,2025-05-13,Either Technology,Technology,Phones,426.89,8,0.0,44.47,South,Corporate,0.10417203495045563,53.36125,No,2025-05
451f3e70-8384-49b3-a201-16dfb4cd0543,2024-09-09,Newspaper Technology,Technology,Copiers,620.5,8,0.0,43.64,South,Home Office,0.0703303787268332,77.5625,No,2024-09
89d8d4bb-e759-4490-91cc-dbccaff59c20,2025-01-11,Exist Technology,Technology,Accessories,386.09,6,0.3,38.69,Central,Home Office,0.10020979564350281,64.34833333333333,Yes,2025-01
0003095e-697d-461e-9389-840aebe9f064,2024-12-13,Usually Office Supplies,Office Supplies,Art,327.46,4,0.3,31.81,West,Corporate,0.09714163561961767,81.865,Yes,2024-12
6633678c-f50b-46d5-92b3-46224dbbb477,2025-05-01,Example Furniture,Furniture,Tables,698.01,8,0.1,69.02,Central,Home Office,0.0988811048552313,87.25125,No,2025-05
cb486ac5-2707-43a9-be65-85d65cbab47a,2024-07-09,Seem Furniture,Furniture,Tables,932.75,4,0.1,142.02,Central,Consumer,0.15225944786920398,233.1875,No,2024-07
03d50e96-6445-49d9-a192-1c43a0df7eda,2025-03-31,Process Office Supplies,Office Supplies,Paper,217.55,5,0.0,37.6,South,Home Office,0.1728338313031487,43.510000000000005,No,2025-03
f23ef563-0817-4747-8c21-f5fedd3d975a,2024-09-26,And Furniture,Furniture,Bookcases,637.0,4,0.2,94.79,South,Consumer,0.14880690737833596,159.25,No,2024-09
726212ae-6170-407c-8085-cfd9506ff200,2025-05-02,Truth Office Supplies,Office Supplies,Binders,454.58,10,0.3,62.43,South,Consumer,0.1373355624972502,45.458,Yes,2025-05
be47b475-9161-4362-a14b-6a3266b823ed,2024-11-26,Special Office Supplies,Office Supplies,Art,46.4,6,0.0,3.08,South,Home Office,0.0663793103448276,7.733333333333333,No,2024-11
5511d8f3-c1d4-45c7-afd5-e0941fe7ed2d,2025-01-26,Sea Technology,Technology,Copiers,650.53,1,0.3,126.87,Central,Consumer,0.19502559451524143,650.53,Yes,2025-01
8997adcc-bbb4-450e-b8d2-7df0b1633cec,2025-01-12,Available Furniture,Furniture,Tables,107.62,4,0.1,12.58,East,Consumer,0.11689277086043486,26.905,No,2025-01
9574ebb5-b8f0-4e7e-a876-725a473139d7,2025-03-05,Some Furniture,Furniture,Tables,997.73,8,0.0,94.1,West,Corporate,0.09431409299108977,124.71625,No,2025-03
685812c3-beca-413a-a990-40fd5922f7a0,2024-09-08,Should Technology,Technology,Phones,318.77,8,0.1,40.86,West,Corporate,0.1281801926153653,39.84625,No,2024-09
64fd9cb5-c4bc-444c-92b4-b77a1ae75f36,2024-06-20,They Furniture,Furniture,Tables,724.77,8,0.2,43.54,East,Corporate,0.06007423044552065,90.59625,No,2024-06
34dd1233-92cf-4bad-833b-1dbd6be68c4f,2024-10-28,Magazine Technology,Technology,Copiers,850.69,2,0.1,161.2,East,Consumer,0.1894932349034313,425.345,No,2024-10
8b4232dd-1434-4fbf-b446-f335700a6ca8,2025-03-06,Argue Office Supplies,Office Supplies,Paper,168.53,9,0.3,32.66,West,Home Office,0.19379338990090783,18.725555555555555,Yes,2025-03
213f211e-4b78-4d4e-90f9-48e80361542c,2025-04-11,Foreign Technology,Technology,Accessories,644.07,7,0.3,35.02,West,Consumer,0.0543729718819383,92.01,Yes,2025-04
ea2c997f-9055-4e4d-9b6a-6805b32d1235,2024-11-03,Five Office Supplies,Office Supplies,Paper,435.26,1,0.1,35.2,South,Home Office,0.08087120341864633,435.26,No,2024-11
925c8daf-df35-4d7f-ab1a-f6ff64f2b2bc,2025-03-01,Small Office Supplies,Office Supplies,Paper,195.09,6,0.1,23.14,East,Home Office,0.11861192270234251,32.515,No,2025-03
8bbd95af-7ad3-406d-a43c-624a530731db,2024-07-14,Training Furniture,Furniture,Bookcases,966.26,6,0.3,136.92,South,Home Office,0.14170099145157616,161.04333333333332,Yes,2024-07
3bdd6f25-f5dc-49cd-a303-45c26f9983c5,2024-08-05,College Office Supplies,Office Supplies,Paper,847.06,10,0.1,145.75,Central,Corporate,0.17206573324203717,84.70599999999999,No,2024-08
71d2b17f-bdbf-45b9-af72-e2e4c946b962,2024-07-26,Technology Office Supplies,Office Supplies,Binders,142.61,2,0.1,13.66,East,Home Office,0.09578570927704928,71.305,No,2024-07
11d85cde-b0c2-4e0e-877b-2df9f618693f,2024-09-01,Law Technology,Technology,Accessories,394.58,10,0.1,53.75,West,Home Office,0.13622079172791324,39.458,No,2024-09
1cfe875e-52c8-4852-8210-79c91c58250d,2024-06-18,Everybody Furniture,Furniture,Chairs,542.01,3,0.1,66.91,South,Home Office,0.12344790686518699,180.67,No,2024-06
a9067394-774f-47d3-9495-cf28937c97bc,2025-02-02,Mother Technology,Technology,Phones,623.22,6,0.0,76.46,Central,Corporate,0.1226854080421039,103.87,No,2025-02
2bbcbfcb-393a-4aea-b33f-a108e92960ba,2024-08-01,Clearly Technology,Technology,Accessories,687.85,7,0.3,84.82,South,Corporate,0.12331176855419058,98.26428571428572,Yes,2024-08
1581c729-573e-489e-b612-3a802427ab58,2025-02-23,Music Technology,Technology,Copiers,299.17,5,0.1,39.08,East,Consumer,0.13062807099642343,59.834,No,2025-02
b90a2097-ecf3-42fa-b0a5-bb32088325fb,2024-09-08,Crime Technology,Technology,Accessories,515.7,10,0.0,46.51,South,Home Office,0.09018809385301531,51.57000000000001,No,2024-09
e935f6c4-345e-42de-9ad6-617bcec9ac7c,2024-08-29,Effort Office Supplies,Office Supplies,Binders,446.95,4,0.3,29.21,East,Home Office,0.06535406645038595,111.7375,Yes,2024-08
48c41e0a-51fa-4526-82db-fb10d56805ec,2024-12-05,Report Office Supplies,Office Supplies,Paper,455.24,6,0.0,52.74,Central,Consumer,0.11585097970301379,75.87333333333333,No,2024-12
fd403a33-658e-49d4-8a2d-f2eacc0a572f,2024-11-16,Foreign Technology,Technology,Phones,592.04,6,0.3,44.34,West,Home Office,0.07489358827106278,98.67333333333333,Yes,2024-11
21f189c5-00ca-484c-b1e3-2d4e38d012f7,2024-06-05,Share Technology,Technology,Phones,574.37,9,0.2,80.14,West,Consumer,0.13952678586973555,63.81888888888889,No,2024-06
aaf75c3a-73be-4162-aadc-9f39cec47fd9,2024-11-24,Hear Technology,Technology,Accessories,577.01,9,0.0,40.59,Central,Corporate,0.07034540129287188,64.11222222222221,No,2024-11
b44a5ce7-594c-4bb9-9328-15d79062bba2,2025-01-17,Party Furniture,Furniture,Chairs,135.62,3,0.1,9.76,Central,Home Office,0.07196578675711547,45.20666666666667,No,2025-01
fb23e6e2-679e-43ed-8ad5-b951286a2b56,2024-08-16,Information Furniture,Furniture,Chairs,150.75,5,0.3,16.02,South,Corporate,0.10626865671641791,30.15,Yes,2024-08
fff9a65f-01d8-469b-b540-d5e8deb588b7,2024-07-08,Wear Technology,Technology,Copiers,520.46,5,0.2,61.52,East,Corporate,0.11820312800215194,104.09200000000001,No,2024-07
af8278d4-feb9-496f-b334-39583082d2ab,2024-11-10,Serve Furniture,Furniture,Tables,102.21,8,0.2,18.14,East,Home Office,0.17747774190392332,12.77625,No,2024-11
beb0c757-5299-439a-8a00-a80874e5d186,2024-06-25,Evening Office Supplies,Office Supplies,Binders,826.6,8,0.2,81.36,West,Corporate,0.09842729252359061,103.325,No,2024-06
36a1feff-9d2c-4d0f-a309-7f32bfd149f2,2024-06-09,Since Furniture,Furniture,Tables,853.9,6,0.0,48.58,West,Home Office,0.056891907717531325,142.31666666666666,No,2024-06
e06b0b3a-5efd-472f-b8d2-f685e731ea99,2024-09-01,Take Office Supplies,Office Supplies,Binders,930.14,3,0.3,110.2,East,Consumer,0.11847678844044983,310.0466666666667,Yes,2024-09
1f82b469-3a09-41ba-bd62-5c499c38f445,2024-11-04,Attention Furniture,Furniture,Chairs,308.85,5,0.0,45.77,West,Home Office,0.14819491662619394,61.77,No,2024-11
ba76d23d-2988-4acc-b21e-8fbc455d4109,2025-04-22,Join Furniture,Furniture,Chairs,904.76,3,0.0,99.03,Central,Home Office,0.1094544409567178,301.58666666666664,No,2025-04
36947486-7312-4d0c-8112-9a5b2cac76de,2024-11-08,Responsibility Furniture,Furniture,Bookcases,658.93,2,0.0,54.04,West,Corporate,0.08201174631599716,329.465,No,2024-11
31ad0210-0b66-4a16-8b79-5ca0e6989ce7,2025-05-19,Kitchen Technology,Technology,Phones,683.18,1,0.0,105.44,West,Home Office,0.15433707075734068,683.18,No,2025-05
04806e7d-aa3b-4a6d-9cdc-bddcd5bfea2d,2025-02-06,Top Technology,Technology,Accessories,80.12,7,0.0,12.79,West,Corporate,0.15963554667998,11.445714285714287,No,2025-02
aaa44b5a-7af9-4b07-82a5-f63cf132c4d2,2024-07-15,Strong Technology,Technology,Phones,882.18,3,0.3,146.46,Central,Corporate,0.16602054002584507,294.06,Yes,2024-07
1528473d-a3d7-43a7-b12b-2e7fdeb94f22,2024-11-03,Civil Technology,Technology,Copiers,535.2,1,0.1,62.09,West,Consumer,0.11601270553064275,535.2,No,2024-11
ee502c06-a36c-483d-a5eb-255975a14b88,2024-08-19,Beautiful Office Supplies,Office Supplies,Paper,619.92,8,0.1,39.06,West,Corporate,0.06300813008130082,77.49,No,2024-08
ce49697b-d58f-4abb-af0f-990c84ae0f26,2025-02-21,Country Technology,Technology,Phones,732.71,6,0.3,71.2,East,Home Office,0.09717350657149486,122.11833333333334,Yes,2025-02
f90466ce-b3ae-423b-88ad-152b8078db0f,2024-10-27,Edge Technology,Technology,Phones,93.41,9,0.2,15.59,Central,Home Office,0.16689861899154265,10.378888888888888,No,2024-10
0c057c52-ded5-4da2-9df0-8e23b6ecd083,2025-01-21,Gun Office Supplies,Office Supplies,Paper,522.57,9,0.1,84.75,Central,Consumer,0.1621792295768988,58.06333333333334,No,2025-01
05cb727f-a387-45f3-bff1-ef7b15ffbd86,2024-06-05,Per Furniture,Furniture,Bookcases,499.94,2,0.1,62.46,East,Consumer,0.12493499219906389,249.97,No,2024-06
641505f3-0a4b-4a80-97bc-a758a9ccad18,2025-02-28,Night Office Supplies,Office Supplies,Paper,934.59,3,0.3,167.41,East,Corporate,0.17912667586856268,311.53000000000003,Yes,2025-02
5ed81165-8c15-4577-a9f2-3f84629ebbec,2024-10-06,Expert Office Supplies,Office Supplies,Binders,686.11,8,0.0,36.02,Central,Home Office,0.052498870443514895,85.76375,No,2024-10
33fa5f1b-e85a-4391-9b88-3f8ad6eb89cc,2024-08-27,Real Technology,Technology,Phones,49.43,1,0.3,6.23,Central,Consumer,0.1260368197450941,49.43,Yes,2024-08
e4f5f51c-8282-45aa-97ec-454d81a6a9c5,2025-05-10,Pay Office Supplies,Office Supplies,Art,704.79,2,0.1,64.57,South,Corporate,0.09161594233743384,352.395,No,2025-05
ef27b4d9-3cbe-4e4a-823c-55b2b825dd99,2025-05-29,Read Furniture,Furniture,Chairs,541.03,7,0.0,52.22,West,Consumer,0.09651960150084099,77.28999999999999,No,2025-05
f19e3004-835e-4906-b9fe-52c5d8e6a361,2024-11-04,Stage Furniture,Furniture,Bookcases,252.03,7,0.0,29.74,West,Consumer,0.11800182517954211,36.004285714285714,No,2024-11
2b34ee1e-dfd4-430a-bd66-2acac39fe81b,2024-06-19,Leader Office Supplies,Office Supplies,Paper,744.28,3,0.0,38.63,Central,Home Office,0.05190250980813673,248.09333333333333,No,2024-06
fd184663-b8c7-4278-b365-07bfc8d1e47c,2024-08-19,Case Technology,Technology,Copiers,501.45,6,0.2,37.63,East,Consumer,0.07504237710639147,83.575,No,2024-08
a762f590-f4e8-4382-9952-51eb61d768be,2025-05-04,Which Technology,Technology,Copiers,887.55,1,0.2,151.83,Central,Home Office,0.17106641879330745,887.55,No,2025-05
3211fe71-2c45-4ef7-8821-44e78d6a1b07,2025-01-20,Someone Furniture,Furniture,Bookcases,715.2,10,0.0,88.99,East,Corporate,0.1244267337807606,71.52000000000001,No,2025-01
8ae15366-f85d-4119-8630-fa64481de6dd,2024-07-12,Appear Office Supplies,Office Supplies,Binders,860.77,3,0.2,63.35,East,Corporate,0.07359689580259536,286.92333333333335,No,2024-07
1f73b825-f5e2-48e6-b16e-a977843d209c,2025-04-25,Someone Technology,Technology,Copiers,743.37,1,0.0,132.92,East,Consumer,0.1788073234055719,743.37,No,2025-04
a0942051-6f4c-4e01-9acb-67c8517e13fa,2025-01-19,Easy Technology,Technology,Phones,370.34,3,0.1,70.24,East,Corporate,0.18966355241129773,123.44666666666666,No,2025-01
095425cb-ba55-47df-adf3-ef7c28fdeb43,2024-10-14,Nor Technology,Technology,Copiers,328.58,7,0.2,29.8,South,Consumer,0.09069328626209752,46.94,No,2024-10
81578e56-3e2e-45ce-bbb6-4a9a04d71823,2024-11-11,Live Technology,Technology,Copiers,507.02,1,0.1,42.32,Central,Consumer,0.083468107766952,507.02,No,2024-11
4424f18a-854d-4b44-9371-3142fba4ddb5,2024-10-19,Commercial Office Supplies,Office Supplies,Paper,878.22,5,0.2,87.03,South,Consumer,0.09909817585570814,175.644,No,2024-10
6087ad77-906e-4089-8f82-c7355d6946da,2024-06-27,Company Office Supplies,Office Supplies,Binders,208.66,10,0.2,33.58,East,Corporate,0.16093165915843957,20.866,No,2024-06
244eec46-2666-43a4-9919-07091642842d,2024-08-05,Week Technology,Technology,Accessories,972.14,4,0.1,70.56,Central,Home Office,0.07258213837513115,243.035,No,2024-08
22041549-3655-48fd-95b8-d8406c61baea,2024-08-26,Since Furniture,Furniture,Chairs,352.96,1,0.2,17.73,West,Home Office,0.05023232094288305,352.96,No,2024-08
2e12d19b-5e3e-425f-92da-60c783a76263,2025-02-24,I Office Supplies,Office Supplies,Binders,213.14,4,0.3,26.39,Central,Consumer,0.12381533264520973,53.285,Yes,2025-02
5cbda7d6-95af-4c93-935f-89d2193e5520,2024-06-04,Election Technology,Technology,Phones,53.46,4,0.3,8.29,Central,Consumer,0.15506921062476617,13.365,Yes,2024-06
58a93ae3-36fa-45f5-9ce0-6ed975ea22df,2024-07-01,Simple Furniture,Furniture,Tables,104.62,3,0.3,6.41,East,Home Office,0.0612693557637163,34.873333333333335,Yes,2024-07
cb54c1ff-cc49-482b-a434-656e29958fa7,2025-01-26,Guess Office Supplies,Office Supplies,Paper,964.58,4,0.2,85.99,South,Home Office,0.08914760828547139,241.145,No,2025-01
012b9592-c4b4-49a4-86b7-8de3586324c5,2024-07-19,Live Furniture,Furniture,Tables,458.23,4,0.0,87.77,Central,Corporate,0.19154136568971913,114.5575,No,2024-07
c5fd4792-b685-4738-ac07-d3717a57e644,2025-03-08,Time Technology,Technology,Copiers,114.6,8,0.3,11.13,East,Consumer,0.09712041884816755,14.325,Yes,2025-03
31e11510-5b6e-45d5-9f43-b8de1967a335,2024-12-13,Degree Technology,Technology,Copiers,457.4,8,0.2,81.36,Central,Consumer,0.17787494534324444,57.175,No,2024-12
ef180170-c72c-4e96-8ca0-76dc7d999256,2024-08-08,Travel Technology,Technology,Phones,699.91,1,0.1,122.76,Central,Home Office,0.1753939792259005,699.91,No,2024-08
9ab255af-8146-4586-9c50-200219e88a05,2024-10-13,Degree Furniture,Furniture,Chairs,255.74,6,0.3,32.48,East,Home Office,0.12700398842574487,42.623333333333335,Yes,2024-10
262e300e-7ce2-4a02-b17a-71db7656c16a,2024-09-03,Trouble Office Supplies,Office Supplies,Binders,40.77,7,0.3,5.44,Central,Consumer,0.13343144468972284,5.824285714285715,Yes,2024-09
76f8471c-3e32-45a7-80f6-bb3c15d158a8,2024-09-05,Many Office Supplies,Office Supplies,Paper,110.89,3,0.0,5.74,East,Corporate,0.05176300838668951,36.96333333333333,No,2024-09
d936b70d-ce46-4ed0-9dd9-116e243d080e,2024-08-13,Debate Technology,Technology,Phones,378.52,2,0.2,71.02,West,Corporate,0.18762548874564092,189.26,No,2024-08
4df1ac46-7f39-46c7-8a92-a49e1189aa5e,2024-12-04,Administration Technology,Technology,Phones,903.47,8,0.1,57.64,East,Consumer,0.0637984659147509,112.93375,No,2024-12
304d0004-45e2-4fa0-bd04-2e5cf4499abe,2024-09-04,Would Furniture,Furniture,Chairs,60.13,10,0.3,10.42,East,Corporate,0.17329120239481124,6.013,Yes,2024-09
ed1075a6-ff61-4b0e-8642-65da35b3633a,2024-11-11,Drop Furniture,Furniture,Tables,686.38,3,0.2,56.43,East,Corporate,0.0822139339724351,228.79333333333332,No,2024-11
4606f399-f859-48ad-a1bf-26c7422af32e,2024-08-31,Performance Technology,Technology,Accessories,884.59,1,0.1,130.12,Central,Corporate,0.1470963949400287,884.59,No,2024-08
07448efa-fab7-465d-a441-40624cd703aa,2024-06-07,Pm Furniture,Furniture,Tables,96.84,7,0.1,10.93,South,Consumer,0.11286658405617513,13.834285714285715,No,2024-06
b69f7eec-2210-4c2e-beb1-b6c56fbbc7ca,2025-03-24,Language Office Supplies,Office Supplies,Art,994.15,9,0.0,197.25,West,Home Office,0.19841070261027008,110.46111111111111,No,2025-03
ee5d2a7f-4efa-4422-ba64-619ab2bdc610,2024-08-10,Onto Office Supplies,Office Supplies,Binders,783.62,6,0.2,84.83,South,Home Office,0.10825400066358694,130.60333333333332,No,2024-08
ace4240b-fe63-48aa-966a-5e281b656277,2025-04-01,Bad Technology,Technology,Phones,226.83,5,0.0,38.86,Central,Home Office,0.17131772693206365,45.366,No,2025-04
fedb869d-9656-4e37-a1b6-9cb2fb6dca2c,2024-12-12,Join Furniture,Furniture,Bookcases,999.61,3,0.0,87.14,Central,Home Office,0.08717399785916508,333.2033333333333,No,2024-12
6bbf4af4-c375-4d13-8972-2ff80873fac4,2025-01-22,Beyond Technology,Technology,Accessories,579.94,7,0.2,110.35,East,Consumer,0.19027830465220538,82.84857142857143,No,2025-01
9066d3bb-a767-4eb5-a251-8c1caa8d353b,2025-02-10,Create Technology,Technology,Phones,324.82,6,0.0,50.52,West,Home Office,0.15553229480943292,54.13666666666666,No,2025-02
0fe932e8-91dd-4089-a5fd-56403e70e58e,2024-07-30,Each Furniture,Furniture,Bookcases,948.88,8,0.2,72.43,West,Home Office,0.07633209678779193,118.61,No,2024-07
af0d6235-e9a1-46cd-9bca-5faa3ec57e61,2024-12-03,Seem Technology,Technology,Phones,605.65,1,0.3,30.34,East,Consumer,0.050094939321390246,605.65,Yes,2024-12
24442c5f-119c-4a80-8df2-d581ed9eeee1,2024-12-27,Three Office Supplies,Office Supplies,Paper,719.77,6,0.0,38.35,West,Corporate,0.05328090917932118,119.96166666666666,No,2024-12
ba23a98c-26e6-4d8a-a77a-c297340da82e,2025-02-02,New Office Supplies,Office Supplies,Art,848.02,6,0.0,89.92,West,Consumer,0.10603523501804203,141.33666666666667,No,2025-02
6916bee2-9a83-4e02-8469-e68fefdd1029,2024-09-07,Interview Office Supplies,Office Supplies,Binders,308.75,3,0.1,49.35,East,Corporate,0.15983805668016196,102.91666666666667,No,2024-09
79027c80-185e-4164-b5fe-49d60a86922c,2025-05-22,Example Furniture,Furniture,Bookcases,324.11,9,0.2,27.06,South,Home Office,0.08349017308938322,36.01222222222222,No,2025-05
77e61ad9-fede-4adf-83f3-ee658de1284b,2024-10-09,Threat Office Supplies,Office Supplies,Paper,736.66,5,0.1,56.47,South,Corporate,0.07665680232400293,147.332,No,2024-10
328479f8-76f5-4bf5-a794-bbf217a8d6dd,2024-06-17,Actually Technology,Technology,Copiers,42.06,10,0.2,7.91,South,Home Office,0.18806466951973372,4.206,No,2024-06
526fc682-9368-4570-b90c-36262b5df345,2025-05-23,North Office Supplies,Office Supplies,Paper,149.24,2,0.1,15.23,East,Corporate,0.10205038863575448,74.62,No,2025-05
d231e23c-86c9-4260-9613-2a9e56e51838,2025-03-02,Available Furniture,Furniture,Chairs,673.32,6,0.3,34.82,East,Home Office,0.05171389532465989,112.22000000000001,Yes,2025-03
068fd0e1-ce1e-4229-bd89-647ce31cabf9,2025-01-28,This Technology,Technology,Phones,264.09,2,0.0,15.11,East,Corporate,0.05721534325419365,132.045,No,2025-01
20492533-016e-4a33-9678-62ba720ba98f,2024-08-16,Executive Furniture,Furniture,Bookcases,885.71,8,0.3,90.95,South,Consumer,0.10268598073861647,110.71375,Yes,2024-08
3d9441a7-f0aa-428d-92d3-5bfbb651a16c,2025-05-01,Yeah Furniture,Furniture,Chairs,654.46,4,0.1,77.03,South,Home Office,0.11770008862268129,163.615,No,2025-05
8d4ee819-192b-4c79-ae45-62845407972b,2024-06-11,Write Technology,Technology,Accessories,268.52,2,0.0,27.19,East,Corporate,0.10125875167585284,134.26,No,2024-06
1bc3f32a-1333-4bb0-9d0a-3b030a46fe82,2024-08-26,Only Furniture,Furniture,Chairs,942.42,2,0.2,131.09,East,Home Office,0.13909933999702895,471.21,No,2024-08
